2017-04-30T02:53:01.804-0400 I CONTROL  [initandlisten] MongoDB starting : pid=2956 port=27019 dbpath=C:\data\rs3 64-bit host=Lenovo-PC
2017-04-30T03:07:57.569-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:07:57.569-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:07:58.144-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:54434 #11 (1 connection now open)
2017-04-30T03:07:58.145-0400 I NETWORK  [conn11] received client metadata from 127.0.0.1:54434 conn11: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.2" }, os: { type: "Windows", name: "Microsoft Windows 8", architecture: "x86_64", version: "6.2 (build 9200)" } }
2017-04-30T03:08:00.974-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:02.569-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:02.979-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:02.979-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:02.979-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:04.013-0400 I REPL     [ReplicationExecutor] Not starting an election, since we are not electable due to: Not standing for election because I cannot see a majority (mask 0x1)
2017-04-30T03:08:04.573-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:04.573-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:04.573-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:04.975-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:04.976-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:04.976-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:06.579-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:06.579-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:06.579-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:06.981-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:06.982-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:08.584-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:08.585-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:11.844-0400 I ASIO     [NetworkInterfaceASIO-RS-0] Failed asio heartbeat to :27017 - HostUnreachable: An existing connection was forcibly closed by the remote host.
2017-04-30T03:08:11.982-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:13.586-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:13.988-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:13.989-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:13.989-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:15.468-0400 I REPL     [ReplicationExecutor] Not starting an election, since we are not electable due to: Not standing for election because I cannot see a majority (mask 0x1)
2017-04-30T03:08:15.587-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:15.588-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:15.588-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:15.998-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:15.998-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:15.999-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:17.596-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:17.596-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:17.597-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:18.010-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:18.011-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:19.605-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:19.606-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:23.011-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:24.606-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:25.018-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:25.018-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:25.018-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:26.127-0400 I REPL     [ReplicationExecutor] Not starting an election, since we are not electable due to: Not standing for election because I cannot see a majority (mask 0x1)
2017-04-30T03:08:26.612-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:26.613-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:26.613-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:27.023-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:27.023-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:27.024-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27017
2017-04-30T03:08:28.619-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:28.619-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:28.619-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to localhost:27018
2017-04-30T03:08:29.029-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27017 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:29.030-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27017; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:30.624-0400 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to localhost:27018 - HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:30.624-0400 I REPL     [ReplicationExecutor] Error in heartbeat request to localhost:27018; HostUnreachable: No connection could be made because the target machine actively refused it.
2017-04-30T03:08:31.729-0400 I COMMAND  [conn11] terminating, shutdown command received
2017-04-30T03:08:31.729-0400 I NETWORK  [conn11] shutdown: going to close listening sockets...
2017-04-30T03:08:31.729-0400 I NETWORK  [conn11] closing listening socket: 472
2017-04-30T03:08:31.730-0400 I NETWORK  [conn11] shutdown: going to flush diaglog...
2017-04-30T03:08:31.730-0400 I REPL     [conn11] shutting down replication subsystems
2017-04-30T03:08:31.730-0400 I REPL     [conn11] Stopping replication reporter thread
2017-04-30T03:08:31.730-0400 I REPL     [conn11] Stopping replication fetcher thread
2017-04-30T03:08:31.730-0400 I REPL     [conn11] Stopping replication applier thread
2017-04-30T03:08:31.901-0400 I REPL     [conn11] Stopping replication storage threads
2017-04-30T03:08:31.903-0400 I FTDC     [conn11] Shutting down full-time diagnostic data capture
2017-04-30T03:08:31.912-0400 I STORAGE  [conn11] WiredTigerKVEngine shutting down
2017-04-30T03:08:32.416-0400 I STORAGE  [conn11] shutdown: removing fs lock...
2017-04-30T03:08:32.416-0400 I CONTROL  [conn11] now exiting
2017-04-30T03:08:32.416-0400 I CONTROL  [conn11] shutting down with code:0
2017-04-30T03:08:32.416-0400 I CONTROL  [initandlisten] shutting down with code:0
